2.1000000000000001e+00,-2.9800000000000000e+02,8.8904000000000000e+04,8.6000000000000000e+01,7.4706678400000001e+03
2.1333333333333333e+00,-3.3826668000000001e+02,1.1492214416000000e+05,7.7400040000000004e+01,6.3836070399999999e+03
2.1666666666666665e+00,-3.3183328000000000e+02,1.1013796480000000e+05,2.4166580000000000e+01,6.5266315999999995e+02
2.2000000000000002e+00,-2.8183332000000001e+02,7.9459325599999996e+04,1.2166760000000000e+01,2.1367287999999999e+02
2.2333333333333334e+00,-3.1606671999999998e+02,9.9960300159999999e+04,8.1033439999999999e+01,6.7910222400000002e+03
2.2666666666666666e+00,-3.0766663999999997e+02,9.5329314240000007e+04,1.5999960000000000e+01,3.6399799999999999e+02
2.2999999999999998e+00,-2.7750000000000000e+02,7.7060666240000006e+04,8.5833200000000005e+00,9.7165520000000001e+01
2.3333333333333330e+00,-2.8600000000000000e+02,8.1832000000000000e+04,1.1000019999999999e+01,1.2733380000000000e+02
2.3666666666666667e+00,-3.1886664000000002e+02,1.0174158143999999e+05,1.1330006000000000e+02,1.3032888440000001e+04
2.3999999999999999e+00,-2.7399995999999999e+02,7.5214380319999997e+04,1.1599959999999999e+01,2.0586591999999999e+02
