1.0000000000000000e+01,1.0405287868000000e+01
2.0000000000000000e+01,3.7602432524999998e+01
3.0000000000000000e+01,8.3014414561999999e+01
4.0000000000000000e+01,1.4663739147400000e+02
5.0000000000000000e+01,2.2843568290600001e+02
6.0000000000000000e+01,3.2859582199900001e+02
7.0000000000000000e+01,4.5040405181699998e+02
8.0000000000000000e+01,5.8281531226699997e+02
