2.1000000000000001e+00,-3.3800000000000000e+02,1.1428000000000000e+05,1.2333340000000000e+01,1.5933356000000001e+02
2.1333333333333333e+00,-3.1066656000000000e+02,9.6559933760000000e+04,1.2333299999999999e+01,2.1400004000000001e+02
2.1666666666666665e+00,-3.1199995999999999e+02,9.7562642080000005e+04,1.9333320000000001e+01,5.8199743999999998e+02
2.2000000000000002e+00,-2.4000000000000000e+02,5.8176000000000000e+04,6.6666600000000003e+00,6.4667320000000004e+01
2.2333333333333334e+00,-3.1266667999999999e+02,9.7872007840000006e+04,1.0416660000000000e+01,1.5216636000000000e+02
2.2666666666666666e+00,-2.8633328000000000e+02,8.2035968959999998e+04,3.4833399999999997e+01,1.4230042400000000e+03
2.2999999999999998e+00,-3.5426668000000001e+02,1.2571147504000000e+05,3.0133279999999999e+01,1.3406738399999999e+03
2.3333333333333330e+00,-3.2642851999999999e+02,1.0681234703999999e+05,5.3428539999999998e+01,3.0958946000000001e+03
2.3666666666666667e+00,-3.0766667999999999e+02,9.4692897760000007e+04,2.4888980000000000e+01,7.2511356000000001e+02
2.3999999999999999e+00,-3.4586664000000002e+02,1.1962984832000000e+05,8.3799959999999999e+01,7.0582603200000003e+03
