2.1000000000000001e+00,-5.9208159999999998e+02,3.5119263155200001e+05,2.3955484400000000e+02,6.0410531704000001e+04
2.1061224489795918e+00,-6.0882991200000004e+02,3.7149174435200001e+05,3.0157733999999999e+02,9.2318392615999997e+04
2.1122448979591839e+00,-5.8817087200000003e+02,3.4671605891199998e+05,2.6602369199999998e+02,7.3202184359999999e+04
2.1183673469387756e+00,-6.5247645599999998e+02,4.2656054415999999e+05,3.4409003600000000e+02,1.1871317978400001e+05
2.1244897959183673e+00,-5.6419395199999997e+02,3.1922919891199999e+05,1.7644364400000001e+02,3.7496533159999999e+04
2.1306122448979594e+00,-6.3222864800000002e+02,4.0052329475200002e+05,2.9894313599999998e+02,9.1581471632000001e+04
2.1367346938775511e+00,-5.1154732000000001e+02,2.6258922198400000e+05,1.1146917999999999e+02,1.8341501864000002e+04
2.1428571428571428e+00,-6.3549909600000001e+02,4.0460049219199998e+05,3.0283213599999999e+02,9.2565410256000003e+04
2.1489795918367349e+00,-6.3174901599999998e+02,3.9995626377600001e+05,3.2938807600000001e+02,1.0915361879199999e+05
2.1551020408163266e+00,-5.8983409600000005e+02,3.4894531846400001e+05,2.7762026400000002e+02,7.8803175088000004e+04
2.1612244897959183e+00,-6.7778118400000005e+02,4.5971131334400002e+05,3.5584520800000001e+02,1.2711886758400001e+05
2.1673469387755104e+00,-6.5277033600000004e+02,4.2655983084800001e+05,3.4619562000000002e+02,1.2002546341600000e+05
2.1734693877551021e+00,-5.5892909599999996e+02,3.1320337174400000e+05,1.3586234800000000e+02,2.8854084680000000e+04
2.1795918367346938e+00,-6.0882141600000000e+02,3.7138334256000002e+05,3.2231328800000000e+02,1.0443038625600000e+05
2.1857142857142859e+00,-5.4326382400000000e+02,2.9585965273600002e+05,1.4376626800000000e+02,2.5945345416000000e+04
2.1918367346938776e+00,-5.4245195200000001e+02,2.9498714252800000e+05,1.2564148800000000e+02,2.0875217616000002e+04
2.1979591836734693e+00,-5.7963764000000003e+02,3.3710989392000000e+05,2.3576010400000001e+02,6.7398438431999995e+04
2.2040816326530615e+00,-5.8710410400000001e+02,3.4530304528000002e+05,2.5124672400000000e+02,6.5120254264000003e+04
2.2102040816326531e+00,-5.8480721600000004e+02,3.4312232652800001e+05,3.0219524799999999e+02,9.2195178560000000e+04
2.2163265306122448e+00,-5.8233686399999999e+02,3.4008484537599998e+05,2.9347879200000000e+02,8.7972160256000003e+04
2.2224489795918370e+00,-5.6094536000000005e+02,3.1581348736000003e+05,2.7789138400000002e+02,8.0151048928000004e+04
2.2285714285714286e+00,-5.2039676799999995e+02,2.7185350495999999e+05,1.7093696800000001e+02,3.4363836640000001e+04
2.2346938775510203e+00,-6.5418431199999998e+02,4.2893820457599999e+05,3.1031364400000001e+02,9.9253580247999998e+04
2.2408163265306120e+00,-6.2273281599999996e+02,3.8852930099199997e+05,2.9552686799999998e+02,8.8392375096000003e+04
2.2469387755102042e+00,-5.9966153599999996e+02,3.6111164582400001e+05,2.9328817600000002e+02,8.8001835712000000e+04
2.2530612244897958e+00,-5.1410784000000001e+02,2.6507674624000001e+05,1.4142635999999999e+02,2.4774355823999998e+04
2.2591836734693880e+00,-6.1027054399999997e+02,3.7331599820799998e+05,2.8846048800000000e+02,8.4159544576000000e+04
2.2653061224489797e+00,-5.5372104800000000e+02,3.0718093558400002e+05,8.7568032000000002e+01,1.1011452336000000e+04
2.2714285714285714e+00,-5.3061094400000002e+02,2.8254100761600002e+05,1.3608497199999999e+02,2.2704951015999999e+04
2.2775510204081630e+00,-5.6776359200000002e+02,3.2340304233600001e+05,2.8867139600000002e+02,8.4668999943999996e+04
2.2836734693877552e+00,-5.2969232000000000e+02,2.8234950790400000e+05,2.2077048800000000e+02,5.4779201344000001e+04
2.2897959183673469e+00,-5.9304240800000002e+02,3.5249860572799999e+05,2.9919014399999998e+02,9.0255238784000001e+04
2.2959183673469385e+00,-6.0785701600000004e+02,3.7048123779200000e+05,2.9688350000000003e+02,9.0629590727999996e+04
2.3020408163265307e+00,-5.3766456800000003e+02,2.8990641622399999e+05,5.2818984000000000e+01,4.7393744159999997e+03
2.3081632653061224e+00,-5.1724177599999996e+02,2.6861925395200000e+05,1.1149672800000000e+02,1.6756909184000000e+04
