2.1000000000000001e+00,-3.4799997999999999e+02,1.2117865240000001e+05,5.1166679999999999e+01,2.6470009599999998e+03
2.1333333333333333e+00,-2.8833328000000000e+02,8.3243967999999993e+04,4.2166719999999998e+01,1.8736708400000000e+03
2.1666666666666665e+00,-3.2716665999999998e+02,1.0708199608000000e+05,6.5666640000000001e+01,4.5153267999999998e+03
2.2000000000000002e+00,-3.0046661999999998e+02,9.0334638959999997e+04,2.2400020000000001e+01,6.4760040000000004e+02
2.2333333333333334e+00,-3.1233332000000001e+02,9.7603991999999998e+04,2.4999960000000002e+01,6.8333223999999996e+02
2.2666666666666666e+00,-2.6333330000000001e+02,6.9474648079999999e+04,1.7999980000000001e+01,4.2266644000000002e+02
2.2999999999999998e+00,-2.1546662000000001e+02,4.6517845200000003e+04,2.1700019999999999e+01,5.0486707999999999e+02
2.3333333333333330e+00,-2.9319995999999998e+02,8.6033576319999993e+04,1.5166650000000001e+01,3.0793209999999999e+02
2.3666666666666667e+00,-2.7419995999999998e+02,7.5389576960000006e+04,1.0333340000000000e+01,1.6320151999999999e+02
2.3999999999999999e+00,-2.6900002000000001e+02,7.2381077200000000e+04,6.8000299999999996e+00,6.6000299999999996e+01
