2.1000000000000001e+00,-3.2046668000000000e+02,1.0273094256000000e+05,7.3000060000000005e+01,5.5934816400000000e+03
2.1333333333333333e+00,-3.3300000000000000e+02,1.1091600000000000e+05,8.4500000000000000e+01,7.3390000000000000e+03
2.1666666666666665e+00,-2.9333328000000000e+02,8.6066634879999998e+04,2.1166720000000002e+01,4.9966856000000001e+02
2.2000000000000002e+00,-3.1470328000000001e+02,9.9145396160000004e+04,3.3194080000000000e+01,1.3218596000000000e+03
2.2333333333333334e+00,-3.3419995999999998e+02,1.1171224016000000e+05,5.7488840000000003e+01,3.4244841600000000e+03
2.2666666666666666e+00,-2.7680000000000001e+02,7.6620800000000003e+04,6.6749979999999994e+01,4.4814973200000004e+03
2.2999999999999998e+00,-2.8566663999999997e+02,8.1638650240000003e+04,7.3333599999999999e+00,8.9333280000000002e+01
2.3333333333333330e+00,-2.7066667999999999e+02,7.3301341279999993e+04,1.0666580000000000e+01,1.5799876000000000e+02
2.3666666666666667e+00,-3.2300000000000000e+02,1.0446000000000000e+05,2.4833259999999999e+01,9.6833036000000004e+02
2.3999999999999999e+00,-2.8560000000000002e+02,8.1774399999999994e+04,6.9566640000000007e+01,5.0975276800000001e+03
