2.1000000000000001e+00,-4.4847091200000000e+02,2.0152307871999999e+05,3.7743712000000002e+01,2.3317796320000002e+03
2.1333333333333333e+00,-4.8304520800000000e+02,2.3365751894400001e+05,2.0155947200000000e+02,4.1310929120000001e+04
2.1666666666666665e+00,-4.4714527199999998e+02,2.0042732937600001e+05,4.7720340000000000e+01,3.5696271760000000e+03
2.2000000000000002e+00,-4.4126800800000001e+02,1.9527438179200000e+05,7.4733452000000000e+01,6.9582899120000002e+03
2.2333333333333334e+00,-4.7418707200000000e+02,2.2529126137600001e+05,3.8147647999999997e+01,2.1683202879999999e+03
2.2666666666666666e+00,-4.5867409600000002e+02,2.1088687168000001e+05,1.0381653200000000e+02,1.2025161848000000e+04
2.2999999999999998e+00,-4.7079932800000000e+02,2.2222992531200001e+05,2.2136818000000000e+02,4.9839470216000002e+04
2.3333333333333330e+00,-4.3722020800000001e+02,1.9176467078399999e+05,1.3843557200000001e+02,2.0284840600000000e+04
2.3666666666666667e+00,-4.7734739200000001e+02,2.2835668416000000e+05,3.5613028000000000e+01,1.9413048560000000e+03
2.3999999999999999e+00,-4.8713217600000002e+02,2.3810863347199999e+05,2.1955940000000001e+02,5.0294239759999997e+04
