2.1000000000000001e+00,-6.6435703999999998e+02,4.4308928288000001e+05,3.4721107999999998e+02,1.2134905112000000e+05,1.7190062824384077e+03,7.9351704523361695e+02
2.1333333333333333e+00,-6.5150264000000004e+02,4.2645523424000002e+05,3.3937279999999998e+02,1.1649024432000000e+05,1.9995443130303756e+03,1.3163469401600159e+03
2.1666666666666665e+00,-6.3636631999999997e+02,4.0718293088000000e+05,3.2936203999999998e+02,1.1019196567999999e+05,2.2208376496576238e+03,1.7126122870384133e+03
2.2000000000000002e+00,-6.2003088000000002e+02,3.8695455167999998e+05,3.1738816000000003e+02,1.0305677056000000e+05,2.5162595264255651e+03,2.3215264518143813e+03
2.2333333333333334e+00,-5.9957496000000003e+02,3.6239693407999998e+05,2.9894099999999997e+02,9.3166076079999999e+04,2.9068014209983521e+03,3.8003545990000130e+03
2.2666666666666666e+00,-5.8082223999999997e+02,3.4061853311999998e+05,2.8330720000000002e+02,8.5005094880000004e+04,3.2640586413824349e+03,4.7421253081599862e+03
2.2999999999999998e+00,-5.5834528000000000e+02,3.1525478016000002e+05,2.5735736000000003e+02,7.3017059680000006e+04,3.5053284617215977e+03,6.7842489338303858e+03
2.3333333333333330e+00,-5.3434112000000005e+02,2.8916363072000002e+05,2.2724791999999999e+02,6.0125619039999998e+04,3.6431981971455389e+03,8.4840018956736021e+03
2.3666666666666667e+00,-5.1381439999999998e+02,2.6739269439999998e+05,2.0431000000000000e+02,5.0117920319999997e+04,3.3874567526400206e+03,8.3753442199999990e+03
2.3999999999999999e+00,-4.9146712000000002e+02,2.4471289056000000e+05,1.7559808000000001e+02,3.9178931519999998e+04,3.1729605189055728e+03,8.3442458203135939e+03
