0.0000000000e+00, 0.0000000000e+00
2.0000000000e+00, 1.0000000000e+00
3.0000000000e+00, 7.0000000000e+00
4.0000000000e+00, 1.2000000000e+01
5.0000000000e+00, 2.8000000000e+01
6.0000000000e+00, 4.2000000000e+01
7.0000000000e+00, 6.9000000000e+01
8.0000000000e+00, 8.7000000000e+01
9.0000000000e+00, 1.0900000000e+02
1.0000000000e+01, 1.3600000000e+02
1.1000000000e+01, 1.7500000000e+02
1.2000000000e+01, 2.0900000000e+02
1.3000000000e+01, 2.5300000000e+02
1.4000000000e+01, 2.8600000000e+02
1.5000000000e+01, 3.5100000000e+02
1.6000000000e+01, 3.9300000000e+02
1.7000000000e+01, 4.5400000000e+02
1.8000000000e+01, 5.1600000000e+02
1.9000000000e+01, 5.5700000000e+02
2.0000000000e+01, 6.2000000000e+02
2.1000000000e+01, 6.9100000000e+02
2.2000000000e+01, 7.7100000000e+02
2.3000000000e+01, 8.5200000000e+02
2.4000000000e+01, 9.2500000000e+02
2.5000000000e+01, 9.9200000000e+02
2.6000000000e+01, 1.0840000000e+03
2.7000000000e+01, 1.1840000000e+03
2.8000000000e+01, 1.2550000000e+03
2.9000000000e+01, 1.3760000000e+03
3.0000000000e+01, 1.4840000000e+03
3.1000000000e+01, 1.5600000000e+03
3.2000000000e+01, 1.6930000000e+03
3.3000000000e+01, 1.7780000000e+03
3.4000000000e+01, 1.9320000000e+03
3.5000000000e+01, 2.0370000000e+03
3.6000000000e+01, 2.1520000000e+03
3.7000000000e+01, 2.2770000000e+03
3.8000000000e+01, 2.4360000000e+03
3.9000000000e+01, 2.5200000000e+03
4.0000000000e+01, 2.6870000000e+03
4.1000000000e+01, 2.8460000000e+03
4.2000000000e+01, 2.9730000000e+03
4.3000000000e+01, 3.1300000000e+03
4.4000000000e+01, 3.1920000000e+03
4.5000000000e+01, 3.4100000000e+03
4.6000000000e+01, 3.5700000000e+03
4.7000000000e+01, 3.7450000000e+03
4.8000000000e+01, 3.9220000000e+03
4.9000000000e+01, 4.0680000000e+03
5.0000000000e+01, 4.2550000000e+03
5.1000000000e+01, 4.4190000000e+03
5.2000000000e+01, 4.6060000000e+03
5.3000000000e+01, 4.7730000000e+03
5.4000000000e+01, 4.9660000000e+03
5.5000000000e+01, 5.1520000000e+03
5.6000000000e+01, 5.3250000000e+03
5.7000000000e+01, 5.5840000000e+03
5.8000000000e+01, 5.7630000000e+03
5.9000000000e+01, 5.9410000000e+03
6.0000000000e+01, 6.1380000000e+03
6.1000000000e+01, 6.3920000000e+03
6.2000000000e+01, 6.5360000000e+03
6.3000000000e+01, 6.8320000000e+03
6.4000000000e+01, 7.1040000000e+03
6.5000000000e+01, 7.2990000000e+03
6.6000000000e+01, 7.5020000000e+03
6.7000000000e+01, 7.7160000000e+03
6.8000000000e+01, 7.9950000000e+03
6.9000000000e+01, 8.2210000000e+03
7.0000000000e+01, 8.4070000000e+03
7.1000000000e+01, 8.6900000000e+03
7.2000000000e+01, 8.9420000000e+03
7.3000000000e+01, 9.2170000000e+03
7.4000000000e+01, 9.4490000000e+03
7.5000000000e+01, 9.7290000000e+03
7.6000000000e+01, 1.0026000000e+04
7.7000000000e+01, 1.0335000000e+04
7.8000000000e+01, 1.0542000000e+04
7.9000000000e+01, 1.0822000000e+04
8.0000000000e+01, 1.1092000000e+04
8.1000000000e+01, 1.1326000000e+04
8.2000000000e+01, 1.1748000000e+04
8.3000000000e+01, 1.2001000000e+04
8.4000000000e+01, 1.2254000000e+04
8.5000000000e+01, 1.2560000000e+04
8.6000000000e+01, 1.2780000000e+04
8.7000000000e+01, 1.3117000000e+04
8.8000000000e+01, 1.3460000000e+04
8.9000000000e+01, 1.3846000000e+04
9.0000000000e+01, 1.4188000000e+04
9.1000000000e+01, 1.4479000000e+04
9.2000000000e+01, 1.4744000000e+04
9.3000000000e+01, 1.5054000000e+04
9.4000000000e+01, 1.5405000000e+04
9.5000000000e+01, 1.5756000000e+04
9.6000000000e+01, 1.6133000000e+04
9.7000000000e+01, 1.6514000000e+04
9.8000000000e+01, 1.6798000000e+04
9.9000000000e+01, 1.7230000000e+04
1.0000000000e+02, 1.7463000000e+04
