t, x, y, z, vx, vy, vz 
1.8000000000e-01, 2.7167631780e+01, 3.0940004813e+01, 1.2600823138e+00, 2.7674057894e+01, 7.5114801515e+01, -2.1619377849e+01
1.8500000000e-01, 2.7292867523e+01, 3.1244985833e+01, 1.2014284179e+00, 2.5047148522e+01, 6.0996203917e+01, -1.1730779178e+01
1.9000000000e-01, 2.7404043222e+01, 3.1479433066e+01, 1.1920495922e+00, 2.2235139875e+01, 4.6889446688e+01, -1.8757651310e+00
1.9500000000e-01, 2.7500225064e+01, 3.1643420860e+01, 1.2317793632e+00, 1.9236368332e+01, 3.2797558829e+01, 7.9459541922e+00
2.0000000000e-01, 2.7580474811e+01, 3.1737036596e+01, 1.3204509480e+00, 1.6049949506e+01, 1.8723147196e+01, 1.7734316963e+01
2.0500000000e-01, 2.7643853501e+01, 3.1760378592e+01, 1.4578954990e+00, 1.2675738026e+01, 4.6683991476e+00, 2.7488910189e+01
2.1000000000e-01, 2.7689425110e+01, 3.1713553914e+01, 1.6439402653e+00, 9.1143218411e+00, -9.3649355271e+00, 3.7208953275e+01
2.1500000000e-01, 2.7716260368e+01, 3.1596675992e+01, 1.8784065793e+00, 5.3670514480e+00, -2.3375584458e+01, 4.6893262787e+01
2.2000000000e-01, 2.7723440910e+01, 3.1409861903e+01, 2.1611075511e+00, 1.4361084723e+00, -3.7362817882e+01, 5.6540194373e+01
2.2500000000e-01, 2.7710064025e+01, 3.1153229174e+01, 2.4918453251e+00, -2.6753770248e+00, -5.1326545804e+01, 6.6147554785e+01
2.3000000000e-01, 2.7675248305e+01, 3.0826891883e+01, 2.8704076868e+00, -6.9631439571e+00, -6.5267458192e+01, 7.5712472357e+01
2.3500000000e-01, 2.7618140683e+01, 3.0430955752e+01, 3.2965637206e+00, -1.1421524521e+01, -7.9187226158e+01, 8.5231206744e+01
2.4000000000e-01, 2.7537925540e+01, 2.9965511785e+01, 3.7700580503e+00, -1.6043028546e+01, -9.3088793422e+01, 9.4698865945e+01
2.4500000000e-01, 2.7433837004e+01, 2.9430627749e+01, 4.2906029269e+00, -2.0817707059e+01, -1.0697680710e+02, 1.0410897532e+02
2.5000000000e-01, 2.7305176254e+01, 2.8826336385e+01, 4.8578669220e+00, -2.5732150101e+01, -1.2085827285e+02, 1.1345279903e+02
2.5500000000e-01, 2.7151337028e+01, 2.8152618441e+01, 5.4714580444e+00, -3.0767845147e+01, -1.3474358873e+02, 1.2271822447e+02
2.6000000000e-01, 2.6971845302e+01, 2.7409377169e+01, 6.1308971650e+00, -3.5898345153e+01, -1.4864825449e+02, 1.3188782412e+02
2.6500000000e-01, 2.6766425088e+01, 2.6596397838e+01, 6.8355733701e+00, -4.1084042965e+01, -1.6259586627e+02, 1.4093524104e+02
2.7000000000e-01, 2.6535116909e+01, 2.5713279027e+01, 7.5846623259e+00, -4.6261635738e+01, -1.7662376208e+02, 1.4981779116e+02
2.7500000000e-01, 2.6278516104e+01, 2.4759305524e+01, 8.3769586813e+00, -5.1320160969e+01, -1.9079470065e+02, 1.5845927108e+02
2.8000000000e-01, 2.5998335285e+01, 2.3733185581e+01, 9.2104682825e+00, -5.6036163766e+01, -2.0522398858e+02, 1.6670192025e+02
2.8500000000e-01, 2.5699117954e+01, 2.2632437626e+01, 1.0081099798e+01, -5.9843466312e+01, -2.2014959109e+02, 1.7412630318e+02
2.9000000000e-01, 2.5396564367e+01, 2.1452529975e+01, 1.0975511195e+01, -6.0510717357e+01, -2.3598153016e+02, 1.7888227927e+02
2.9500000000e-01, 2.5146624948e+01, 2.0256459205e+01, 1.1817878480e+01, -4.9987883743e+01, -2.3921415402e+02, 1.6847345698e+02
3.0000000000e-01, 2.4924469560e+01, 1.9113786805e+01, 1.2603137099e+01, -4.4431077549e+01, -2.2853447998e+02, 1.5705172389e+02
3.0500000000e-01, 2.4721466349e+01, 1.8034836264e+01, 1.3335771128e+01, -4.0600642197e+01, -2.1579010824e+02, 1.4652680581e+02
3.1000000000e-01, 2.4534589026e+01, 1.7023109220e+01, 1.4018063621e+01, -3.7375464740e+01, -2.0234540880e+02, 1.3645849850e+02
3.1500000000e-01, 2.4362682794e+01, 1.6080285421e+01, 1.4651387305e+01, -3.4381246343e+01, -1.8856475983e+02, 1.2666473677e+02
3.2000000000e-01, 2.4205436336e+01, 1.5207304936e+01, 1.5236673797e+01, -3.1449291702e+01, -1.7459609690e+02, 1.1705729857e+02
3.2500000000e-01, 2.4062991282e+01, 1.4404732152e+01, 1.5774609004e+01, -2.8489010758e+01, -1.6051455674e+02, 1.0758704138e+02
