1.0000000000000000e+00,-7.7599999999999998e+00,6.2079999999999998e+01,3.9199999999999999e+00,1.5600000000000000e+01,1.0000000000000000e+02
1.0000000000000000e+00,-7.9359999999999999e+00,6.3488000000000000e+01,3.9740000000000002e+00,1.5884000000000000e+01,1.0000000000000000e+03
1.0000000000000000e+00,-7.9855999999999998e+00,6.3884799999999998e+01,3.9950000000000001e+00,1.5975600000000000e+01,1.0000000000000000e+04
1.0000000000000000e+00,-7.9856800000000003e+00,6.3885440000000003e+01,3.9953599999999998e+00,1.5976400000000000e+01,1.0000000000000000e+05
