eps, eps_squared
-1.3456000000e+00, 7.2867120000e+02
-1.1435000000e+00, 5.2627080000e+02
-1.1756000000e+00, 5.5549120000e+02
-1.1893000000e+00, 5.6963000000e+02
-1.2902000000e+00, 6.7473280000e+02
-1.3271000000e+00, 7.0852760000e+02
-1.3325000000e+00, 7.1836520000e+02
-1.2145000000e+00, 5.9507240000e+02
-1.3175000000e+00, 7.0103400000e+02
-1.4364000000e+00, 8.3038320000e+02
-1.3025000000e+00, 6.8476120000e+02
-1.1642000000e+00, 5.4625440000e+02
-1.3570000000e+00, 7.4268320000e+02
-1.2367000000e+00, 6.1761800000e+02
-1.1517000000e+00, 5.3693080000e+02
-1.2658000000e+00, 6.4802720000e+02
-1.3371000000e+00, 7.1920200000e+02
-1.3274000000e+00, 7.1060320000e+02
-1.1241000000e+00, 5.1006840000e+02
-1.2707000000e+00, 6.5545720000e+02
-1.2460000000e+00, 6.2819360000e+02
-1.2223000000e+00, 6.0456920000e+02
-1.2080000000e+00, 5.8687440000e+02
-1.3290000000e+00, 7.1692400000e+02
-1.2768000000e+00, 6.5694320000e+02
-1.2659000000e+00, 6.4560040000e+02
-1.2878000000e+00, 6.6827680000e+02
-1.2685000000e+00, 6.4945480000e+02
-1.1919000000e+00, 5.7378200000e+02
-1.2131000000e+00, 5.9265960000e+02
-1.2122000000e+00, 5.9335280000e+02
-1.4083000000e+00, 8.0015080000e+02
-1.2563000000e+00, 6.4212600000e+02
-1.1380000000e+00, 5.2388720000e+02
-1.2426000000e+00, 6.2191520000e+02
-1.2431000000e+00, 6.2687400000e+02
-1.1589000000e+00, 5.4320680000e+02
-1.1867000000e+00, 5.7198520000e+02
-1.0850000000e+00, 4.7418640000e+02
-1.1584000000e+00, 5.3992960000e+02
-1.1312000000e+00, 5.1435920000e+02
-1.3795000000e+00, 7.6623560000e+02
-1.2836000000e+00, 6.6389040000e+02
-1.3617000000e+00, 7.4578360000e+02
-1.2240000000e+00, 6.0662000000e+02
-1.2833000000e+00, 6.6528120000e+02
-1.3597000000e+00, 7.4656120000e+02
-1.2192000000e+00, 5.9989680000e+02
-1.1079000000e+00, 4.9676760000e+02
-1.3018000000e+00, 6.8381520000e+02
-1.2158000000e+00, 6.0187120000e+02
-1.2006000000e+00, 5.7982080000e+02
-1.1552000000e+00, 5.3764400000e+02
-1.2613000000e+00, 6.4140040000e+02
-1.2208000000e+00, 5.9927920000e+02
-1.3032000000e+00, 6.8247600000e+02
-1.3597000000e+00, 7.4411880000e+02
-1.3125000000e+00, 6.9851480000e+02
-1.1963000000e+00, 5.7683560000e+02
-1.3206000000e+00, 7.0458560000e+02
-1.3247000000e+00, 7.0733560000e+02
-1.2255000000e+00, 6.1217240000e+02
-1.4454000000e+00, 8.3957360000e+02
-1.3256000000e+00, 7.0874640000e+02
-1.2318000000e+00, 6.1080000000e+02
-1.1845000000e+00, 5.6719480000e+02
-1.3979000000e+00, 7.8568040000e+02
-1.3566000000e+00, 7.4225280000e+02
-1.1391000000e+00, 5.2331720000e+02
-1.1913000000e+00, 5.7227240000e+02
-1.1682000000e+00, 5.5062000000e+02
-1.1350000000e+00, 5.1812000000e+02
-1.1540000000e+00, 5.3588720000e+02
-1.1784000000e+00, 5.6005520000e+02
