eps, eps_squared
-1.9966000000e+00, 1.5945904000e+03
-1.9956000000e+00, 1.5930048000e+03
-1.9972000000e+00, 1.5955456000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9967000000e+00, 1.5947604000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9960000000e+00, 1.5936456000e+03
-1.9972000000e+00, 1.5955456000e+03
-1.9967000000e+00, 1.5947556000e+03
-1.9929000000e+00, 1.5887204000e+03
-1.9992000000e+00, 1.5987264000e+03
-1.9966000000e+00, 1.5946032000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9973000000e+00, 1.5957028000e+03
-1.9960000000e+00, 1.5936320000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9973000000e+00, 1.5957124000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9973000000e+00, 1.5957028000e+03
-1.9970000000e+00, 1.5952240000e+03
-1.9960000000e+00, 1.5936376000e+03
-1.9966000000e+00, 1.5945872000e+03
-1.9966000000e+00, 1.5945872000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9956000000e+00, 1.5930104000e+03
-1.9955000000e+00, 1.5928436000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9976000000e+00, 1.5961824000e+03
-1.9970000000e+00, 1.5952288000e+03
-1.9972000000e+00, 1.5955456000e+03
-1.9978000000e+00, 1.5965040000e+03
-1.9974000000e+00, 1.5958664000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9975000000e+00, 1.5960212000e+03
-1.9964000000e+00, 1.5942720000e+03
-1.9974000000e+00, 1.5958672000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9959000000e+00, 1.5934772000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9964000000e+00, 1.5942720000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9931000000e+00, 1.5890516000e+03
-1.9966000000e+00, 1.5945936000e+03
-1.9959000000e+00, 1.5934820000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9973000000e+00, 1.5957028000e+03
-1.9971000000e+00, 1.5953876000e+03
-1.9973000000e+00, 1.5957092000e+03
-1.9968000000e+00, 1.5949088000e+03
-1.9986000000e+00, 1.5977744000e+03
-1.9957000000e+00, 1.5931748000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9973000000e+00, 1.5957028000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9975000000e+00, 1.5960212000e+03
-1.9980000000e+00, 1.5968192000e+03
-1.9992000000e+00, 1.5987264000e+03
-1.9990000000e+00, 1.5984080000e+03
-1.9977000000e+00, 1.5963420000e+03
-1.9990000000e+00, 1.5984080000e+03
-1.9971000000e+00, 1.5953844000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9970000000e+00, 1.5952240000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9965000000e+00, 1.5944292000e+03
-1.9945000000e+00, 1.5912628000e+03
-1.9974000000e+00, 1.5958632000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9982000000e+00, 1.5971376000e+03
-1.9960000000e+00, 1.5936448000e+03
-1.9960000000e+00, 1.5936384000e+03
-1.9921000000e+00, 1.5874428000e+03
-1.9971000000e+00, 1.5953908000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9973000000e+00, 1.5957060000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9970000000e+00, 1.5952264000e+03
-1.9973000000e+00, 1.5957092000e+03
-1.9943000000e+00, 1.5909420000e+03
-1.9964000000e+00, 1.5942688000e+03
-1.9948000000e+00, 1.5917352000e+03
-1.9962000000e+00, 1.5939600000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9961000000e+00, 1.5937924000e+03
-1.9969000000e+00, 1.5950724000e+03
-1.9971000000e+00, 1.5953844000e+03
-1.9996000000e+00, 1.5993632000e+03
-1.9960000000e+00, 1.5936352000e+03
-1.9990000000e+00, 1.5984080000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9962000000e+00, 1.5939536000e+03
-1.9990000000e+00, 1.5984080000e+03
-1.9966000000e+00, 1.5946032000e+03
-1.9951000000e+00, 1.5922164000e+03
-1.9958000000e+00, 1.5933200000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9992000000e+00, 1.5987264000e+03
-1.9964000000e+00, 1.5942688000e+03
-1.9971000000e+00, 1.5953844000e+03
-1.9974000000e+00, 1.5958672000e+03
-1.9977000000e+00, 1.5963428000e+03
-1.9967000000e+00, 1.5947508000e+03
-1.9965000000e+00, 1.5944324000e+03
-1.9982000000e+00, 1.5971376000e+03
-1.9966000000e+00, 1.5946008000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9963000000e+00, 1.5941140000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9943000000e+00, 1.5909364000e+03
-1.9967000000e+00, 1.5947508000e+03
-1.9974000000e+00, 1.5958640000e+03
-1.9948000000e+00, 1.5917280000e+03
-1.9968000000e+00, 1.5949056000e+03
-1.9964000000e+00, 1.5942720000e+03
-1.9977000000e+00, 1.5963444000e+03
-1.9978000000e+00, 1.5965008000e+03
-1.9961000000e+00, 1.5937988000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9982000000e+00, 1.5971376000e+03
-1.9975000000e+00, 1.5960324000e+03
-1.9963000000e+00, 1.5941188000e+03
-1.9962000000e+00, 1.5939560000e+03
-1.9964000000e+00, 1.5942784000e+03
-1.9974000000e+00, 1.5958640000e+03
-1.9972000000e+00, 1.5955496000e+03
-1.9992000000e+00, 1.5987264000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9963000000e+00, 1.5941140000e+03
-1.9959000000e+00, 1.5934884000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9950000000e+00, 1.5920536000e+03
-1.9986000000e+00, 1.5977744000e+03
-1.9968000000e+00, 1.5949088000e+03
-1.9976000000e+00, 1.5961824000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9983000000e+00, 1.5972980000e+03
-1.9973000000e+00, 1.5957028000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9978000000e+00, 1.5965032000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9992000000e+00, 1.5987264000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9967000000e+00, 1.5947476000e+03
-1.9967000000e+00, 1.5947508000e+03
-1.9958000000e+00, 1.5933248000e+03
-1.9964000000e+00, 1.5942744000e+03
-1.9968000000e+00, 1.5949056000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9977000000e+00, 1.5963396000e+03
-1.9968000000e+00, 1.5949120000e+03
-1.9963000000e+00, 1.5941244000e+03
-1.9951000000e+00, 1.5922068000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9974000000e+00, 1.5958704000e+03
-1.9956000000e+00, 1.5930048000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9968000000e+00, 1.5949056000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9942000000e+00, 1.5907816000e+03
-1.9978000000e+00, 1.5965008000e+03
-1.9978000000e+00, 1.5965008000e+03
-1.9966000000e+00, 1.5945928000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9959000000e+00, 1.5934772000e+03
-1.9966000000e+00, 1.5945872000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9968000000e+00, 1.5949056000e+03
-1.9964000000e+00, 1.5942752000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9952000000e+00, 1.5923744000e+03
-1.9958000000e+00, 1.5933136000e+03
-1.9972000000e+00, 1.5955488000e+03
-1.9968000000e+00, 1.5949056000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9982000000e+00, 1.5971376000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9944000000e+00, 1.5910936000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9968000000e+00, 1.5949160000e+03
-1.9967000000e+00, 1.5947532000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9960000000e+00, 1.5936384000e+03
-1.9969000000e+00, 1.5950660000e+03
-1.9970000000e+00, 1.5952264000e+03
-1.9981000000e+00, 1.5969764000e+03
-1.9948000000e+00, 1.5917352000e+03
-1.9986000000e+00, 1.5977744000e+03
-1.9992000000e+00, 1.5987264000e+03
-1.9983000000e+00, 1.5972948000e+03
-1.9974000000e+00, 1.5958640000e+03
-1.9981000000e+00, 1.5969796000e+03
-1.9948000000e+00, 1.5917472000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9992000000e+00, 1.5987264000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9970000000e+00, 1.5952240000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9980000000e+00, 1.5968192000e+03
-1.9974000000e+00, 1.5958640000e+03
-1.9959000000e+00, 1.5934788000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9944000000e+00, 1.5911000000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9966000000e+00, 1.5945904000e+03
-1.9970000000e+00, 1.5952240000e+03
-1.9952000000e+00, 1.5923648000e+03
-1.9973000000e+00, 1.5957156000e+03
-1.9980000000e+00, 1.5968184000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9970000000e+00, 1.5952240000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9952000000e+00, 1.5923864000e+03
-1.9964000000e+00, 1.5942752000e+03
-1.9978000000e+00, 1.5965008000e+03
-1.9966000000e+00, 1.5945904000e+03
-1.9974000000e+00, 1.5958704000e+03
-1.9952000000e+00, 1.5923680000e+03
-1.9984000000e+00, 1.5974560000e+03
-1.9958000000e+00, 1.5933160000e+03
-1.9965000000e+00, 1.5944356000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9974000000e+00, 1.5958640000e+03
-1.9978000000e+00, 1.5965008000e+03
-1.9964000000e+00, 1.5942688000e+03
-1.9976000000e+00, 1.5961824000e+03
-1.9964000000e+00, 1.5942720000e+03
-1.9964000000e+00, 1.5942688000e+03
-1.9974000000e+00, 1.5958672000e+03
-1.9957000000e+00, 1.5931580000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9974000000e+00, 1.5958672000e+03
-1.9958000000e+00, 1.5933168000e+03
-1.9949000000e+00, 1.5918964000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9951000000e+00, 1.5922076000e+03
-1.9963000000e+00, 1.5941140000e+03
-1.9981000000e+00, 1.5969764000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9975000000e+00, 1.5960212000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9962000000e+00, 1.5939656000e+03
-1.9972000000e+00, 1.5955488000e+03
-1.9968000000e+00, 1.5949112000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9955000000e+00, 1.5928436000e+03
-1.9954000000e+00, 1.5926896000e+03
-1.9949000000e+00, 1.5918948000e+03
-1.9961000000e+00, 1.5938020000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9968000000e+00, 1.5949152000e+03
-1.9975000000e+00, 1.5960244000e+03
-1.9956000000e+00, 1.5930080000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9987000000e+00, 1.5979316000e+03
-1.9973000000e+00, 1.5957028000e+03
-1.9984000000e+00, 1.5974560000e+03
-1.9975000000e+00, 1.5960212000e+03
-1.9964000000e+00, 1.5942752000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9963000000e+00, 1.5941284000e+03
-1.9970000000e+00, 1.5952304000e+03
-1.9968000000e+00, 1.5949088000e+03
-1.9951000000e+00, 1.5922036000e+03
-1.9974000000e+00, 1.5958640000e+03
-1.9973000000e+00, 1.5957028000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9941000000e+00, 1.5906156000e+03
-1.9957000000e+00, 1.5931620000e+03
-1.9980000000e+00, 1.5968192000e+03
-1.9976000000e+00, 1.5961824000e+03
-1.9970000000e+00, 1.5952240000e+03
-1.9977000000e+00, 1.5963396000e+03
-1.9952000000e+00, 1.5923616000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9978000000e+00, 1.5965000000e+03
-1.9974000000e+00, 1.5958632000e+03
-1.9986000000e+00, 1.5977776000e+03
-1.9946000000e+00, 1.5914184000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9967000000e+00, 1.5947476000e+03
-1.9977000000e+00, 1.5963444000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9962000000e+00, 1.5939504000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9957000000e+00, 1.5931620000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9974000000e+00, 1.5958640000e+03
-1.9984000000e+00, 1.5974592000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9954000000e+00, 1.5926800000e+03
-1.9964000000e+00, 1.5942752000e+03
-1.9952000000e+00, 1.5923712000e+03
-1.9979000000e+00, 1.5966612000e+03
-1.9947000000e+00, 1.5915764000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9970000000e+00, 1.5952272000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9945000000e+00, 1.5912628000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9966000000e+00, 1.5945872000e+03
-1.9950000000e+00, 1.5920488000e+03
-1.9969000000e+00, 1.5950692000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9977000000e+00, 1.5963428000e+03
-1.9970000000e+00, 1.5952272000e+03
-1.9973000000e+00, 1.5957060000e+03
-1.9950000000e+00, 1.5920456000e+03
-1.9966000000e+00, 1.5945904000e+03
-1.9972000000e+00, 1.5955480000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9988000000e+00, 1.5980992000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9979000000e+00, 1.5966580000e+03
-1.9978000000e+00, 1.5965008000e+03
-1.9975000000e+00, 1.5960244000e+03
-1.9988000000e+00, 1.5980928000e+03
-1.9952000000e+00, 1.5923616000e+03
-1.9970000000e+00, 1.5952272000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9957000000e+00, 1.5931652000e+03
-1.9977000000e+00, 1.5963396000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9952000000e+00, 1.5923776000e+03
-1.9984000000e+00, 1.5974560000e+03
-1.9965000000e+00, 1.5944316000e+03
-1.9977000000e+00, 1.5963396000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9958000000e+00, 1.5933320000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9967000000e+00, 1.5947476000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9990000000e+00, 1.5984080000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9947000000e+00, 1.5915700000e+03
-1.9959000000e+00, 1.5934740000e+03
-1.9984000000e+00, 1.5974560000e+03
-1.9963000000e+00, 1.5941164000e+03
-1.9990000000e+00, 1.5984080000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9958000000e+00, 1.5933200000e+03
-1.9959000000e+00, 1.5934836000e+03
-1.9972000000e+00, 1.5955488000e+03
-1.9986000000e+00, 1.5977744000e+03
-1.9967000000e+00, 1.5947476000e+03
-1.9973000000e+00, 1.5957028000e+03
-1.9992000000e+00, 1.5987264000e+03
-1.9978000000e+00, 1.5965040000e+03
-1.9976000000e+00, 1.5961880000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9964000000e+00, 1.5942816000e+03
-1.9980000000e+00, 1.5968192000e+03
-1.9976000000e+00, 1.5961824000e+03
-1.9975000000e+00, 1.5960244000e+03
-1.9944000000e+00, 1.5911088000e+03
-1.9962000000e+00, 1.5939600000e+03
-1.9964000000e+00, 1.5942816000e+03
-1.9981000000e+00, 1.5969764000e+03
-1.9968000000e+00, 1.5949088000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9965000000e+00, 1.5944356000e+03
-1.9958000000e+00, 1.5933168000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9968000000e+00, 1.5949120000e+03
-1.9982000000e+00, 1.5971368000e+03
-1.9976000000e+00, 1.5961824000e+03
-1.9971000000e+00, 1.5953876000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9973000000e+00, 1.5957028000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9968000000e+00, 1.5949152000e+03
-1.9966000000e+00, 1.5945904000e+03
-1.9975000000e+00, 1.5960212000e+03
-1.9968000000e+00, 1.5949120000e+03
-1.9968000000e+00, 1.5949088000e+03
-1.9964000000e+00, 1.5942688000e+03
-1.9948000000e+00, 1.5917352000e+03
-1.9967000000e+00, 1.5947524000e+03
-1.9972000000e+00, 1.5955488000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9965000000e+00, 1.5944388000e+03
-1.9956000000e+00, 1.5929984000e+03
-1.9971000000e+00, 1.5953844000e+03
-1.9965000000e+00, 1.5944420000e+03
-1.9985000000e+00, 1.5976132000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9978000000e+00, 1.5965008000e+03
-1.9935000000e+00, 1.5896652000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9980000000e+00, 1.5968224000e+03
-1.9980000000e+00, 1.5968192000e+03
-1.9966000000e+00, 1.5945872000e+03
-1.9958000000e+00, 1.5933296000e+03
-1.9968000000e+00, 1.5949056000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9983000000e+00, 1.5972948000e+03
-1.9969000000e+00, 1.5950660000e+03
-1.9950000000e+00, 1.5920528000e+03
-1.9968000000e+00, 1.5949056000e+03
-1.9956000000e+00, 1.5929984000e+03
-1.9972000000e+00, 1.5955456000e+03
-1.9965000000e+00, 1.5944356000e+03
-1.9975000000e+00, 1.5960244000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9961000000e+00, 1.5937924000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9972000000e+00, 1.5955448000e+03
-1.9965000000e+00, 1.5944324000e+03
-1.9974000000e+00, 1.5958640000e+03
-1.9967000000e+00, 1.5947476000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9967000000e+00, 1.5947508000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9970000000e+00, 1.5952272000e+03
-1.9942000000e+00, 1.5907792000e+03
-1.9978000000e+00, 1.5965040000e+03
-1.9956000000e+00, 1.5930048000e+03
-1.9940000000e+00, 1.5904848000e+03
-1.9972000000e+00, 1.5955448000e+03
-1.9966000000e+00, 1.5945872000e+03
-1.9970000000e+00, 1.5952304000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9982000000e+00, 1.5971408000e+03
-1.9970000000e+00, 1.5952272000e+03
-1.9979000000e+00, 1.5966580000e+03
-1.9975000000e+00, 1.5960324000e+03
-1.9990000000e+00, 1.5984080000e+03
-1.9972000000e+00, 1.5955488000e+03
-1.9981000000e+00, 1.5969796000e+03
-1.9990000000e+00, 1.5984080000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9966000000e+00, 1.5945904000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9960000000e+00, 1.5936344000e+03
-1.9962000000e+00, 1.5939760000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9971000000e+00, 1.5953908000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9959000000e+00, 1.5934836000e+03
-1.9976000000e+00, 1.5961888000e+03
-1.9977000000e+00, 1.5963396000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9956000000e+00, 1.5930080000e+03
-1.9955000000e+00, 1.5928396000e+03
-1.9959000000e+00, 1.5934852000e+03
-1.9964000000e+00, 1.5942720000e+03
-1.9975000000e+00, 1.5960260000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9972000000e+00, 1.5955424000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9960000000e+00, 1.5936384000e+03
-1.9976000000e+00, 1.5961856000e+03
-1.9974000000e+00, 1.5958608000e+03
-1.9982000000e+00, 1.5971376000e+03
-1.9994000000e+00, 1.5990448000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9958000000e+00, 1.5933200000e+03
-1.9957000000e+00, 1.5931652000e+03
-1.9992000000e+00, 1.5987264000e+03
-1.9960000000e+00, 1.5936416000e+03
-1.9960000000e+00, 1.5936384000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9970000000e+00, 1.5952304000e+03
-1.9968000000e+00, 1.5949056000e+03
-1.9980000000e+00, 1.5968224000e+03
-1.9967000000e+00, 1.5947476000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9970000000e+00, 1.5952336000e+03
-1.9960000000e+00, 1.5936384000e+03
-1.9959000000e+00, 1.5934820000e+03
-1.9980000000e+00, 1.5968192000e+03
-1.9942000000e+00, 1.5907720000e+03
-1.9961000000e+00, 1.5937924000e+03
-1.9966000000e+00, 1.5945936000e+03
-1.9955000000e+00, 1.5928468000e+03
-1.9955000000e+00, 1.5928468000e+03
-1.9945000000e+00, 1.5912572000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9953000000e+00, 1.5925188000e+03
-1.9977000000e+00, 1.5963396000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9963000000e+00, 1.5941228000e+03
-1.9990000000e+00, 1.5984080000e+03
-1.9974000000e+00, 1.5958704000e+03
-1.9957000000e+00, 1.5931892000e+03
-1.9945000000e+00, 1.5912644000e+03
-1.9928000000e+00, 1.5885496000e+03
-1.9965000000e+00, 1.5944324000e+03
-1.9978000000e+00, 1.5965040000e+03
-1.9972000000e+00, 1.5955488000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9980000000e+00, 1.5968160000e+03
-1.9962000000e+00, 1.5939504000e+03
-1.9978000000e+00, 1.5965008000e+03
-1.9956000000e+00, 1.5929984000e+03
-1.9958000000e+00, 1.5933232000e+03
-1.9954000000e+00, 1.5926800000e+03
-1.9990000000e+00, 1.5984080000e+03
-1.9982000000e+00, 1.5971376000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9976000000e+00, 1.5961824000e+03
-1.9966000000e+00, 1.5945904000e+03
-1.9970000000e+00, 1.5952240000e+03
-1.9970000000e+00, 1.5952240000e+03
-1.9966000000e+00, 1.5945872000e+03
-1.9960000000e+00, 1.5936416000e+03
-1.9955000000e+00, 1.5928468000e+03
-1.9971000000e+00, 1.5953876000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9971000000e+00, 1.5953844000e+03
-1.9958000000e+00, 1.5933360000e+03
-1.9960000000e+00, 1.5936416000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9942000000e+00, 1.5907784000e+03
-1.9971000000e+00, 1.5953844000e+03
-1.9994000000e+00, 1.5990448000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9990000000e+00, 1.5984080000e+03
-1.9981000000e+00, 1.5969796000e+03
-1.9979000000e+00, 1.5966580000e+03
-1.9966000000e+00, 1.5945928000e+03
-1.9973000000e+00, 1.5957028000e+03
-1.9982000000e+00, 1.5971344000e+03
-1.9973000000e+00, 1.5957060000e+03
-1.9968000000e+00, 1.5949152000e+03
-1.9974000000e+00, 1.5958640000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9958000000e+00, 1.5933192000e+03
-1.9971000000e+00, 1.5953876000e+03
-1.9964000000e+00, 1.5942720000e+03
-1.9966000000e+00, 1.5945872000e+03
-1.9968000000e+00, 1.5949080000e+03
-1.9988000000e+00, 1.5980896000e+03
-1.9977000000e+00, 1.5963428000e+03
-1.9934000000e+00, 1.5895056000e+03
-1.9984000000e+00, 1.5974560000e+03
-1.9986000000e+00, 1.5977712000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9956000000e+00, 1.5930144000e+03
-1.9984000000e+00, 1.5974528000e+03
-1.9981000000e+00, 1.5969796000e+03
-1.9976000000e+00, 1.5961792000e+03
-1.9955000000e+00, 1.5928452000e+03
-1.9950000000e+00, 1.5920432000e+03
-1.9964000000e+00, 1.5942744000e+03
-1.9970000000e+00, 1.5952240000e+03
-1.9981000000e+00, 1.5969796000e+03
-1.9978000000e+00, 1.5964976000e+03
-1.9970000000e+00, 1.5952240000e+03
-1.9961000000e+00, 1.5937948000e+03
