1.0000000000000000e+00,-8.0000000000000000e+00,6.4000000000000000e+01,4.0000000000000000e+00,1.6000000000000000e+01,1.0000000000000000e+02
1.0000000000000000e+00,-7.9760000000000000e+00,6.3808000000000000e+01,3.9940000000000002e+00,1.5964000000000000e+01,1.0000000000000000e+03
1.0000000000000000e+00,-7.9840000000000000e+00,6.3872000000000000e+01,3.9950000000000001e+00,1.5974000000000000e+01,1.0000000000000000e+04
1.0000000000000000e+00,-7.9859200000000001e+00,6.3887360000000001e+01,3.9952200000000002e+00,1.5976360000000000e+01,1.0000000000000000e+05
